dataset,video_id,conversation_id,file_number,level,level_label,utterance_id,utterance_number,turn_id,utterance_in_turn,sequence,speaker,speaker_raw,speaker_role,text,n_words,include_geometry_primary,embedding_idx,notes,source_file,_original_dataframe_row,n_model_tokens,exceeds_model_limit
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_017,17,4,11,17,A,Speaker 1 (Dr. Anne White),expert,"There are low temperature, higher density plasmas.",7,True,4856,,data/wired/wired_nuclear/wired_nuclear_15.csv,4638,12,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_018,18,4,12,18,A,Speaker 1 (Dr. Anne White),expert,"There are of course the astrophysical plasmas,",7,True,4857,,data/wired/wired_nuclear/wired_nuclear_15.csv,4639,12,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_019,19,4,13,19,A,Speaker 1 (Dr. Anne White),expert,"and space plasmas,",3,False,4858,,data/wired/wired_nuclear/wired_nuclear_15.csv,4640,7,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_020,20,4,14,20,A,Speaker 1 (Dr. Anne White),expert,and then there are fusion plasmas.,6,True,4859,,data/wired/wired_nuclear/wired_nuclear_15.csv,4641,10,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_021,21,4,15,21,A,Speaker 1 (Dr. Anne White),expert,They are predominantly fully ionized plasmas.,6,True,4860,,data/wired/wired_nuclear/wired_nuclear_15.csv,4642,11,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_022,22,4,16,22,A,Speaker 1 (Dr. Anne White),expert,They are also plasmas where we have a certain ability to basically kick up micro-instabilities.,15,True,4861,,data/wired/wired_nuclear/wired_nuclear_15.csv,4643,23,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_023,23,5,1,23,B,Speaker 5 (grad student - Madelyn),partner,right,1,False,4862,,data/wired/wired_nuclear/wired_nuclear_15.csv,4644,3,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_024,24,6,1,24,A,Speaker 1 (Dr. Anne White),expert,So they're plasmas which are held in a stable enough state by strong external magnetic fields confining the plasma into a donut shape.,23,True,4863,,data/wired/wired_nuclear/wired_nuclear_15.csv,4645,32,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_025,25,6,2,25,A,Speaker 1 (Dr. Anne White),expert,"And this has a lot of advantages for us,",9,True,4864,,data/wired/wired_nuclear/wired_nuclear_15.csv,4646,12,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_026,26,6,3,26,A,Speaker 1 (Dr. Anne White),expert,because charged particles want to follow the magnetic field lines.,10,True,4865,,data/wired/wired_nuclear/wired_nuclear_15.csv,4647,13,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_027,27,6,4,27,A,Speaker 1 (Dr. Anne White),expert,But things start to get really interesting when we're no longer thinking about individual particle motions in the plasma.,19,True,4866,,data/wired/wired_nuclear/wired_nuclear_15.csv,4648,24,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_028,28,6,5,28,A,Speaker 1 (Dr. Anne White),expert,And instead we start to think about collective effects.,9,True,4867,,data/wired/wired_nuclear/wired_nuclear_15.csv,4649,12,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_029,29,7,1,29,B,Speaker 5 (grad student - Madelyn),partner,"It's never occupied any space in my mind to think about what happens when you have something so high temperature and like precisely confined,",24,True,4868,,data/wired/wired_nuclear/wired_nuclear_15.csv,4650,29,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_030,30,7,2,30,B,Speaker 5 (grad student - Madelyn),partner,and now you have to deal with presumably turbulence.,9,True,4869,,data/wired/wired_nuclear/wired_nuclear_15.csv,4651,12,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_031,31,8,1,31,A,Speaker 1 (Dr. Anne White),expert,Plus magnetic fields.,3,False,4870,,data/wired/wired_nuclear/wired_nuclear_15.csv,4652,6,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_032,32,8,2,32,A,Speaker 1 (Dr. Anne White),expert,"When we start thinking about turbulence in the plasma,",9,True,4871,,data/wired/wired_nuclear/wired_nuclear_15.csv,4653,12,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_033,33,8,3,33,A,Speaker 1 (Dr. Anne White),expert,we can no longer even think about the plasma as a single fluid.,13,True,4872,,data/wired/wired_nuclear/wired_nuclear_15.csv,4654,16,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_034,34,8,4,34,A,Speaker 1 (Dr. Anne White),expert,Instead we have to consider electron fluid and ion fluid separately.,11,True,4873,,data/wired/wired_nuclear/wired_nuclear_15.csv,4655,14,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_035,35,8,5,35,A,Speaker 1 (Dr. Anne White),expert,We have to use a full blown kinetic equation to explain how this state of matter is behaving.,18,True,4874,,data/wired/wired_nuclear/wired_nuclear_15.csv,4656,23,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_036,36,8,6,36,A,Speaker 1 (Dr. Anne White),expert,Because we have collisions.,4,False,4875,,data/wired/wired_nuclear/wired_nuclear_15.csv,4657,7,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_037,37,8,7,37,A,Speaker 1 (Dr. Anne White),expert,"So we have to add collisions back in to understand and track how all the particles are moving,",18,True,4876,,data/wired/wired_nuclear/wired_nuclear_15.csv,4658,21,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_038,38,8,8,38,A,Speaker 1 (Dr. Anne White),expert,"and how these collective motions,",5,True,4877,,data/wired/wired_nuclear/wired_nuclear_15.csv,4659,8,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_039,39,8,9,39,A,Speaker 1 (Dr. Anne White),expert,this turbulence can get kicked up.,6,True,4878,,data/wired/wired_nuclear/wired_nuclear_15.csv,4660,9,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_040,40,8,10,40,A,Speaker 1 (Dr. Anne White),expert,"So that's pretty intractable, right.",5,True,4879,,data/wired/wired_nuclear/wired_nuclear_15.csv,4661,12,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_041,41,8,11,41,A,Speaker 1 (Dr. Anne White),expert,"I mean if people talk about simulating that system and following those particles,",13,True,4880,,data/wired/wired_nuclear/wired_nuclear_15.csv,4662,17,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_042,42,8,12,42,A,Speaker 1 (Dr. Anne White),expert,it's probably gonna take millions and millions of years on even the fastest supercomputer.,14,True,4881,,data/wired/wired_nuclear/wired_nuclear_15.csv,4663,22,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_043,43,9,1,43,B,Speaker 5 (grad student - Madelyn),partner,mhm,1,False,4882,,data/wired/wired_nuclear/wired_nuclear_15.csv,4664,4,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_044,44,10,1,44,A,Speaker 1 (Dr. Anne White),expert,So one really big advance in plasma theory over the last I'd say three or four decades has been the development of a gyrokinetic theory that we use to model the micro-turbulence in the plasma and get that under control.,40,True,4883,,data/wired/wired_nuclear/wired_nuclear_15.csv,4665,51,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_045,45,10,2,45,A,Speaker 1 (Dr. Anne White),expert,And the reason it's so important to get the turbulence under control and understand it is because turbulence is the primary heat loss mechanism.,24,True,4884,,data/wired/wired_nuclear/wired_nuclear_15.csv,4666,29,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_046,46,10,3,46,A,Speaker 1 (Dr. Anne White),expert,The primary way that heat is transported from hot to cold across confining field lines in a magnetic confinement system.,20,True,4885,,data/wired/wired_nuclear/wired_nuclear_15.csv,4667,25,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_047,47,10,4,47,A,Speaker 1 (Dr. Anne White),expert,"Being able to study it,",5,True,4886,,data/wired/wired_nuclear/wired_nuclear_15.csv,4668,8,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_048,48,10,5,48,A,Speaker 1 (Dr. Anne White),expert,measure it,2,False,4887,,data/wired/wired_nuclear/wired_nuclear_15.csv,4669,4,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_049,49,10,6,49,A,Speaker 1 (Dr. Anne White),expert,and predict how it's going to behave is really one of the big hurdles to overcome.,16,True,4888,,data/wired/wired_nuclear/wired_nuclear_15.csv,4670,21,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_050,50,11,1,50,B,Speaker 5 (grad student - Madelyn),partner,Could you say the name of the model again?,9,True,4889,,data/wired/wired_nuclear/wired_nuclear_15.csv,4671,12,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_051,51,11,2,51,B,Speaker 5 (grad student - Madelyn),partner,"Absolutely,",1,False,4890,,data/wired/wired_nuclear/wired_nuclear_15.csv,4672,4,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_052,52,11,3,52,B,Speaker 5 (grad student - Madelyn),partner,so it's a gyrokinetic model.,5,True,4891,,data/wired/wired_nuclear/wired_nuclear_15.csv,4673,14,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_053,53,11,4,53,B,Speaker 5 (grad student - Madelyn),partner,Gyrokinetic.,1,False,4892,,data/wired/wired_nuclear/wired_nuclear_15.csv,4674,8,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_054,54,12,1,54,A,Speaker 1 (Dr. Anne White),expert,"And we talked about how challenging it would be to follow every particle in space and know its position,",19,True,4893,,data/wired/wired_nuclear/wired_nuclear_15.csv,4675,22,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_055,55,12,2,55,A,Speaker 1 (Dr. Anne White),expert,and know its velocity at all times.,7,True,4894,,data/wired/wired_nuclear/wired_nuclear_15.csv,4676,10,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_056,56,12,3,56,A,Speaker 1 (Dr. Anne White),expert,"So what gyrokinetics actually does as a theory is it takes advantage of the fact that when we drop a charged particle into a strong external magnetic field,",28,True,4895,,data/wired/wired_nuclear/wired_nuclear_15.csv,4677,35,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_057,57,12,4,57,A,Speaker 1 (Dr. Anne White),expert,the Lorentz force bends that particle's trajectory into a helix.,10,True,4896,,data/wired/wired_nuclear/wired_nuclear_15.csv,4678,16,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_058,58,12,5,58,A,Speaker 1 (Dr. Anne White),expert,"And so now if we know that wherever the field line is going that particle is following it in this helical,",21,True,4897,,data/wired/wired_nuclear/wired_nuclear_15.csv,4679,26,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_059,59,12,6,59,A,Speaker 1 (Dr. Anne White),expert,"in this corkscrew trajectory,",4,False,4898,,data/wired/wired_nuclear/wired_nuclear_15.csv,4680,9,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_060,60,12,7,60,A,Speaker 1 (Dr. Anne White),expert,"we can say aha,",4,False,4899,,data/wired/wired_nuclear/wired_nuclear_15.csv,4681,8,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_061,61,12,8,61,A,Speaker 1 (Dr. Anne White),expert,"I no longer have to worry about following that particle's velocity around in a circle,",15,True,4900,,data/wired/wired_nuclear/wired_nuclear_15.csv,4682,20,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_062,62,12,9,62,A,Speaker 1 (Dr. Anne White),expert,'cause at every point in time I know it's going in a circle.,13,True,4901,,data/wired/wired_nuclear/wired_nuclear_15.csv,4683,19,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_063,63,13,1,63,B,Speaker 5 (grad student - Madelyn),partner,okay,1,False,4902,,data/wired/wired_nuclear/wired_nuclear_15.csv,4684,3,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_064,64,14,1,64,A,Speaker 1 (Dr. Anne White),expert,"So we average that out,",5,True,4903,,data/wired/wired_nuclear/wired_nuclear_15.csv,4685,8,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_065,65,14,2,65,A,Speaker 1 (Dr. Anne White),expert,"we do a gyro average,",5,True,4904,,data/wired/wired_nuclear/wired_nuclear_15.csv,4686,10,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_066,66,14,3,66,A,Speaker 1 (Dr. Anne White),expert,because the motion is typically called a gyro frequency.,9,True,4905,,data/wired/wired_nuclear/wired_nuclear_15.csv,4687,14,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_067,67,14,4,67,A,Speaker 1 (Dr. Anne White),expert,That's how fast it goes around the field line.,9,True,4906,,data/wired/wired_nuclear/wired_nuclear_15.csv,4688,14,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_068,68,14,5,68,A,Speaker 1 (Dr. Anne White),expert,"And it has a particular radius of that helix called the gyro radius,",13,True,4907,,data/wired/wired_nuclear/wired_nuclear_15.csv,4689,18,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_069,69,14,6,69,A,Speaker 1 (Dr. Anne White),expert,because it's just gyrating.,4,False,4908,,data/wired/wired_nuclear/wired_nuclear_15.csv,4690,11,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_070,70,14,7,70,A,Speaker 1 (Dr. Anne White),expert,So what we know from studying the plasma and making direct measurements of the turbulence and also what comes from the simulations is the scale size of the turbulence is about five to 10 gyro radii.,36,True,4909,,data/wired/wired_nuclear/wired_nuclear_15.csv,4691,43,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_071,71,15,1,71,B,Speaker 5 (grad student - Madelyn),partner,You said that density and temperature fluctuations are what drive these turbulent flows that end up reducing your heat transport.,20,True,4910,,data/wired/wired_nuclear/wired_nuclear_15.csv,4692,23,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_072,72,15,2,72,B,Speaker 5 (grad student - Madelyn),partner,"Is there anything that can be done to minimize those density and heat fluctuations,",14,True,4911,,data/wired/wired_nuclear/wired_nuclear_15.csv,4693,17,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_073,73,15,3,73,B,Speaker 5 (grad student - Madelyn),partner,or is that just like down to the statistics of things?,11,True,4912,,data/wired/wired_nuclear/wired_nuclear_15.csv,4694,14,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_074,74,16,1,74,A,Speaker 1 (Dr. Anne White),expert,"I love the way you framed it,",7,True,4913,,data/wired/wired_nuclear/wired_nuclear_15.csv,4695,10,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_075,75,16,2,75,A,Speaker 1 (Dr. Anne White),expert,"because originally like in the '60s and '70s,",8,True,4914,,data/wired/wired_nuclear/wired_nuclear_15.csv,4696,13,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_076,76,16,3,76,A,Speaker 1 (Dr. Anne White),expert,people did not think that micro-turbulence would even be a problem.,11,True,4915,,data/wired/wired_nuclear/wired_nuclear_15.csv,4697,16,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_077,77,16,4,77,A,Speaker 1 (Dr. Anne White),expert,"But as we started to make more and more measurements and build higher and higher basically performing devices,",18,True,4916,,data/wired/wired_nuclear/wired_nuclear_15.csv,4698,21,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_078,78,16,5,78,A,Speaker 1 (Dr. Anne White),expert,we started to see nothing is matching the expected performance.,10,True,4917,,data/wired/wired_nuclear/wired_nuclear_15.csv,4699,13,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_079,79,16,6,79,A,Speaker 1 (Dr. Anne White),expert,"And that's because people thought that Coulomb collisions between the particles,",11,True,4918,,data/wired/wired_nuclear/wired_nuclear_15.csv,4700,18,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_080,80,16,7,80,A,Speaker 1 (Dr. Anne White),expert,"just interactions of charged particles,",5,True,4919,,data/wired/wired_nuclear/wired_nuclear_15.csv,4701,8,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_081,81,16,8,81,A,Speaker 1 (Dr. Anne White),expert,"would dominate cross-field transport,",4,False,4920,,data/wired/wired_nuclear/wired_nuclear_15.csv,4702,9,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_082,82,16,9,82,A,Speaker 1 (Dr. Anne White),expert,right.,1,False,4921,,data/wired/wired_nuclear/wired_nuclear_15.csv,4703,4,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_083,83,16,10,83,A,Speaker 1 (Dr. Anne White),expert,"What happens with turbulence is it enhances the transport of particles,",11,True,4922,,data/wired/wired_nuclear/wired_nuclear_15.csv,4704,15,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_084,84,16,11,84,A,Speaker 1 (Dr. Anne White),expert,"because now we're not just talking about this random walk of collisions,",12,True,4923,,data/wired/wired_nuclear/wired_nuclear_15.csv,4705,17,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_085,85,16,12,85,A,Speaker 1 (Dr. Anne White),expert,"we're talking about conduction,",4,False,4924,,data/wired/wired_nuclear/wired_nuclear_15.csv,4706,10,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_086,86,16,13,86,A,Speaker 1 (Dr. Anne White),expert,"convection,",1,False,4925,,data/wired/wired_nuclear/wired_nuclear_15.csv,4707,4,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_087,87,16,14,87,A,Speaker 1 (Dr. Anne White),expert,"eddy structures,",2,False,4926,,data/wired/wired_nuclear/wired_nuclear_15.csv,4708,5,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_088,88,16,15,88,A,Speaker 1 (Dr. Anne White),expert,"microstructures,",1,False,4927,,data/wired/wired_nuclear/wired_nuclear_15.csv,4709,8,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_089,89,16,16,89,A,Speaker 1 (Dr. Anne White),expert,"flow generation,",2,False,4928,,data/wired/wired_nuclear/wired_nuclear_15.csv,4710,5,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_090,90,16,17,90,A,Speaker 1 (Dr. Anne White),expert,very complex soup of activity.,5,True,4929,,data/wired/wired_nuclear/wired_nuclear_15.csv,4711,8,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_091,91,17,1,91,B,Speaker 5 (grad student - Madelyn),partner,Turbulence for me like really hits on one of the most beautiful parts about physics.,15,True,4930,,data/wired/wired_nuclear/wired_nuclear_15.csv,4712,18,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_092,92,17,2,92,B,Speaker 5 (grad student - Madelyn),partner,Like it's so complex.,4,False,4931,,data/wired/wired_nuclear/wired_nuclear_15.csv,4713,9,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_093,93,17,3,93,B,Speaker 5 (grad student - Madelyn),partner,And that's what makes it like visually beautiful.,8,True,4932,,data/wired/wired_nuclear/wired_nuclear_15.csv,4714,13,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_094,94,17,4,94,B,Speaker 5 (grad student - Madelyn),partner,"That's what makes it mathematically interesting,",6,True,4933,,data/wired/wired_nuclear/wired_nuclear_15.csv,4715,12,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_095,95,17,5,95,B,Speaker 5 (grad student - Madelyn),partner,and it's also what keeps us so puzzled about it.,10,True,4934,,data/wired/wired_nuclear/wired_nuclear_15.csv,4716,15,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_096,96,18,1,96,A,Speaker 1 (Dr. Anne White),expert,"Yeah,",1,False,4935,,data/wired/wired_nuclear/wired_nuclear_15.csv,4717,4,False
wired,nuclear,wired_nuclear_15,15,3,graduate,wired::wired_nuclear_15::utterance_097,97,18,2,97,A,Speaker 1 (Dr. Anne White),expert,turbulence is beautiful and so fun to study.,8,True,4936,,data/wired/wired_nuclear/wired_nuclear_15.csv,4718,11,False
wired,nuclear,wired_nuclear_16,16,4,expert,wired::wired_nuclear_16::utterance_001,1,1,1,1,B,Speaker 6 (expert - Dr. Pablo Rodriguez-Fernandez),partner,"I’m a research scientist at MIT, and I work on computational plasma physics, basically doing simulations that can accurately describe what’s going on inside these fusion reactors.",29,True,4937,,data/wired/wired_nuclear/wired_nuclear_16.csv,4719,36,False
wired,nuclear,wired_nuclear_16,16,4,expert,wired::wired_nuclear_16::utterance_002,2,1,2,2,B,Speaker 6 (expert - Dr. Pablo Rodriguez-Fernandez),partner,"Like tokamaks and accelerators, they have plasmas that are magnetically confined.",11,True,4938,,data/wired/wired_nuclear/wired_nuclear_16.csv,4720,20,False
wired,nuclear,wired_nuclear_16,16,4,expert,wired::wired_nuclear_16::utterance_003,3,1,3,3,B,Speaker 6 (expert - Dr. Pablo Rodriguez-Fernandez),partner,"So we’re trying to predict how the plasma behaves, so that we can build in the future better reactors.",20,True,4939,,data/wired/wired_nuclear/wired_nuclear_16.csv,4721,26,False
wired,nuclear,wired_nuclear_16,16,4,expert,wired::wired_nuclear_16::utterance_004,4,2,1,4,A,Speaker 1 (Dr. Anne White),expert,What’s one of the most exciting parts of your research right now?,13,True,4940,,data/wired/wired_nuclear/wired_nuclear_16.csv,4722,17,False
wired,nuclear,wired_nuclear_16,16,4,expert,wired::wired_nuclear_16::utterance_005,5,3,1,5,B,Speaker 6 (expert - Dr. Pablo Rodriguez-Fernandez),partner,Something that we were not able to do until very recently was actually using first principle simulations to predict the performance and efficiency of reactors.,25,True,4941,,data/wired/wired_nuclear/wired_nuclear_16.csv,4723,28,False
wired,nuclear,wired_nuclear_16,16,4,expert,wired::wired_nuclear_16::utterance_006,6,3,2,6,B,Speaker 6 (expert - Dr. Pablo Rodriguez-Fernandez),partner,"The developments in plasma theory and computation and simulation, that has been thoroughly validated over the years, in many experiments, and now we’re using those simulations to inform how to best operate our future reactors.",36,True,4942,,data/wired/wired_nuclear/wired_nuclear_16.csv,4724,44,False
wired,nuclear,wired_nuclear_16,16,4,expert,wired::wired_nuclear_16::utterance_007,7,3,3,7,B,Speaker 6 (expert - Dr. Pablo Rodriguez-Fernandez),partner,It’s very exciting because so far we’ve been getting great results.,13,True,4943,,data/wired/wired_nuclear/wired_nuclear_16.csv,4725,18,False
wired,nuclear,wired_nuclear_16,16,4,expert,wired::wired_nuclear_16::utterance_008,8,3,4,8,B,Speaker 6 (expert - Dr. Pablo Rodriguez-Fernandez),partner,"It’s very, very promising.",5,True,4944,,data/wired/wired_nuclear/wired_nuclear_16.csv,4726,10,False
wired,nuclear,wired_nuclear_16,16,4,expert,wired::wired_nuclear_16::utterance_009,9,4,1,9,A,Speaker 1 (Dr. Anne White),expert,"Where we’re going with a lot of the experiments right now is trying to produce some maybe outside the box datasets that we haven’t seen before, and then of course ultimately compare them to the simulations and do a bit of this validation maybe where we’re not just looking under the lamppost, where we’re going a little bit outside the comfort zone.",66,True,4945,,data/wired/wired_nuclear/wired_nuclear_16.csv,4727,78,False
wired,nuclear,wired_nuclear_16,16,4,expert,wired::wired_nuclear_16::utterance_010,10,4,2,10,A,Speaker 1 (Dr. Anne White),expert,"That means going from measurements really sort of more in the middle of the plasma, at about mid-radius, pushing all the way out to the edge, where the turbulence starts to become very different in its nature, it becomes a lot more electromagnetic, it becomes sometimes larger in scale, just physical scale size.",53,True,4946,,data/wired/wired_nuclear/wired_nuclear_16.csv,4728,64,False
wired,nuclear,wired_nuclear_16,16,4,expert,wired::wired_nuclear_16::utterance_011,11,4,3,11,A,Speaker 1 (Dr. Anne White),expert,And some of the things we’re starting to find was that turbulence features and turbulence characteristics in the edge of some of these high performance plasmas don’t always behave the way we think they do.,37,True,4947,,data/wired/wired_nuclear/wired_nuclear_16.csv,4729,43,False
wired,nuclear,wired_nuclear_16,16,4,expert,wired::wired_nuclear_16::utterance_012,12,4,4,12,A,Speaker 1 (Dr. Anne White),expert,"So as we think about pushing our measurements and our study of the turbulence from the core to the edge, how does that influence what you’re working on now?",30,True,4948,,data/wired/wired_nuclear/wired_nuclear_16.csv,4730,35,False
wired,nuclear,wired_nuclear_16,16,4,expert,wired::wired_nuclear_16::utterance_013,13,5,1,13,B,Speaker 6 (expert - Dr. Pablo Rodriguez-Fernandez),partner,So the edge of the plasma gives you the boundary condition really for the simulations that then we do in the core.,22,True,4949,,data/wired/wired_nuclear/wired_nuclear_16.csv,4731,25,False
wired,nuclear,wired_nuclear_16,16,4,expert,wired::wired_nuclear_16::utterance_014,14,5,2,14,B,Speaker 6 (expert - Dr. Pablo Rodriguez-Fernandez),partner,"You need to start somewhere determining what is the temperature very close to the wall, really, of the machine.",19,True,4950,,data/wired/wired_nuclear/wired_nuclear_16.csv,4732,24,False
wired,nuclear,wired_nuclear_16,16,4,expert,wired::wired_nuclear_16::utterance_015,15,5,3,15,B,Speaker 6 (expert - Dr. Pablo Rodriguez-Fernandez),partner,"And when you get that temperature, then you can actually integrate inwards with the rest of core model.",18,True,4951,,data/wired/wired_nuclear/wired_nuclear_16.csv,4733,23,False
wired,nuclear,wired_nuclear_16,16,4,expert,wired::wired_nuclear_16::utterance_016,16,5,4,16,B,Speaker 6 (expert - Dr. Pablo Rodriguez-Fernandez),partner,"It’s gonna be very exciting in the next years, when we can actually make some measurements in those devices and compare them to simulations, so that we can have more trust in the predictions for the next step for the reactors, the power plants.",45,True,4952,,data/wired/wired_nuclear/wired_nuclear_16.csv,4734,52,False
wired,nuclear,wired_nuclear_16,16,4,expert,wired::wired_nuclear_16::utterance_017,17,6,1,17,A,Speaker 1 (Dr. Anne White),expert,"Maybe both of us in our own way answer the question that we always get asked, when is fusion gonna happen?",21,True,4953,,data/wired/wired_nuclear/wired_nuclear_16.csv,4735,25,False
