segment_id,dataset,video_id,conversation_id,file_number,level,level_label,turn_id,segment_in_turn,n_segments_in_turn,normalized_time,speaker,speaker_raw,speaker_role,text,n_words,turn_n_words,is_split_turn,raw_row_start,raw_row_end,source_file,_turn_order,embedding_idx,n_model_tokens,would_truncate
wired::wired_Talia_14::turn_19::segment_01,wired,talia,wired_Talia_14,14,2,undergraduate,19,1,1,0.6785714285714286,B,Speaker 4 (Amanda - College Student),partner,i have no idea,4,4,False,25,25,data/wired/wired_talia/wired_Talia_14.csv,2176,2253,6,False
wired::wired_Talia_14::turn_20::segment_01,wired,talia,wired_Talia_14,14,2,undergraduate,20,1,1,0.7142857142857143,A,Speaker 1 (Talia Gershon),expert,so step one is you need to be able to have an object or physical device we call it a qubit or quantum bit that can actually handle those things can actually be put into superpositions of states you know two cubit states that you can physically entangle with each other that's not really trivial right and things in our classical world you can't really entangle things in our classical world so easily we need to use devices where they can they can support a quantum state and we can manipulate that quantum state atoms ions and in our case superconducting qubits we make qubits out of superconducting materials,109,109,False,26,30,data/wired/wired_talia/wired_Talia_14.csv,2177,2254,131,False
wired::wired_Talia_14::turn_21::segment_01,wired,talia,wired_Talia_14,14,2,undergraduate,21,1,1,0.75,B,Speaker 4 (Amanda - College Student),partner,but as like a programmer how would quantum computing affect a different way of writing a program,17,17,False,31,31,data/wired/wired_talia/wired_Talia_14.csv,2178,2255,19,False
wired::wired_Talia_14::turn_22::segment_01,wired,talia,wired_Talia_14,14,2,undergraduate,22,1,1,0.7857142857142857,A,Speaker 1 (Talia Gershon),expert,it's a perfect question i mean it's very early for quantum computing but we're building assembly languages we're building layers of abstraction that are going to get you to a point as a programmer where you can interchangeably be programming something the way that you already do and then make calls to a quantum computer so that you can bring it in when it makes sense we're not envisioning quantum computers completely replacing classical computers anytime soon we think that quantum computing is going to be used to accelerate the kinds of things that are really hard for for classical machines,101,101,False,32,35,data/wired/wired_talia/wired_Talia_14.csv,2179,2256,116,False
wired::wired_Talia_14::turn_23::segment_01,wired,talia,wired_Talia_14,14,2,undergraduate,23,1,1,0.8214285714285714,B,Speaker 4 (Amanda - College Student),partner,so what exactly are some of those problems,8,8,False,36,36,data/wired/wired_talia/wired_Talia_14.csv,2180,2257,10,False
wired::wired_Talia_14::turn_24::segment_01,wired,talia,wired_Talia_14,14,2,undergraduate,24,1,1,0.8571428571428571,A,Speaker 1 (Talia Gershon),expert,simulating nature is something that's really hard because if you take something like you know modeling atomic bonding and electronic orbital overlap instead of now writing out a giant summation over many terms you try and actually mimic the system you're trying to simulate directly on a quantum computer which we can do for chemistry and uh we're looking at ways of doing that for other types of things there's a lot of exciting research right now on machine learning trying to use quantum systems to accelerate machine learning problems,90,90,False,37,38,data/wired/wired_talia/wired_Talia_14.csv,2181,2258,102,False
wired::wired_Talia_14::turn_25::segment_01,wired,talia,wired_Talia_14,14,2,undergraduate,25,1,1,0.8928571428571429,B,Speaker 4 (Amanda - College Student),partner,so would it be like in five years or ten years that i would be able to have like one of these sitting in my laptop just in my dorm,30,30,False,39,39,data/wired/wired_talia/wired_Talia_14.csv,2182,2259,32,False
wired::wired_Talia_14::turn_26::segment_01,wired,talia,wired_Talia_14,14,2,undergraduate,26,1,1,0.9285714285714286,A,Speaker 1 (Talia Gershon),expert,i don't think you're going to have one in your dorm room anytime soon but you'll have access to one there's three free quantum computers that are all sitting in this lab here that anyone in the world can access through the cloud,43,43,False,40,41,data/wired/wired_talia/wired_Talia_14.csv,2183,2260,53,False
wired::wired_Talia_14::turn_27::segment_01,wired,talia,wired_Talia_14,14,2,undergraduate,27,1,1,0.9642857142857143,B,Speaker 4 (Amanda - College Student),partner,okay so quantum computing creates new possibilities and new ways to approach problems that classical computers have difficulty doing,19,19,False,42,42,data/wired/wired_talia/wired_Talia_14.csv,2184,2261,21,False
wired::wired_Talia_14::turn_28::segment_01,wired,talia,wired_Talia_14,14,2,undergraduate,28,1,1,1.0,A,Speaker 1 (Talia Gershon),expert,couldn't have said it better myself,6,6,False,43,43,data/wired/wired_talia/wired_Talia_14.csv,2185,2262,10,False
wired::wired_Talia_15::turn_0::segment_01,wired,talia,wired_Talia_15,15,3,graduate,0,1,1,0.0,B,Speaker 3 (Greg - graduate student),partner,so i'm a first year master's student and i'm studying machine learning so it's in the computer science department but it mixes computer science with math and probability and statistics,30,30,False,0,0,data/wired/wired_talia/wired_Talia_15.csv,2186,2263,40,False
wired::wired_Talia_15::turn_1::segment_01,wired,talia,wired_Talia_15,15,3,graduate,1,1,1,0.04,A,Speaker 1 (Talia Gershon),expert,so have you come upon sort of any limits to machine learning,12,12,False,1,1,data/wired/wired_talia/wired_Talia_15.csv,2187,2264,14,False
wired::wired_Talia_15::turn_2::segment_01,wired,talia,wired_Talia_15,15,3,graduate,2,1,1,0.08,B,Speaker 3 (Greg - graduate student),partner,certainly depending on the complexity of your model uh then computational speed is one thing,15,15,False,2,2,data/wired/wired_talia/wired_Talia_15.csv,2188,2265,17,False
wired::wired_Talia_15::turn_3::segment_01,wired,talia,wired_Talia_15,15,3,graduate,3,1,1,0.12,A,Speaker 1 (Talia Gershon),expert,i have colleagues here that tell me it can take up to weeks to train certain neural networks right,19,19,False,3,3,data/wired/wired_talia/wired_Talia_15.csv,2189,2266,21,False
wired::wired_Talia_15::turn_4::segment_01,wired,talia,wired_Talia_15,15,3,graduate,4,1,1,0.16,B,Speaker 3 (Greg - graduate student),partner,sure yeah,2,2,False,4,4,data/wired/wired_talia/wired_Talia_15.csv,2190,2267,4,False
wired::wired_Talia_15::turn_5::segment_01,wired,talia,wired_Talia_15,15,3,graduate,5,1,1,0.2,A,Speaker 1 (Talia Gershon),expert,and actually machine learning is one research direction where we're really hoping that we're going to find um key parts of the machine learning computation that can be sped up using quantum computing,33,33,False,5,5,data/wired/wired_talia/wired_Talia_15.csv,2191,2268,39,False
wired::wired_Talia_15::turn_6::segment_01,wired,talia,wired_Talia_15,15,3,graduate,6,1,1,0.24,B,Speaker 3 (Greg - graduate student),partner,yeah it's exciting so in a classical computer you know you have all sorts of logical gates that perform operations and they change an input to some sort of output but i guess it's not immediately obvious how you do that with quantum computers,44,44,False,6,8,data/wired/wired_talia/wired_Talia_15.csv,2192,2269,50,False
wired::wired_Talia_15::turn_7::segment_01,wired,talia,wired_Talia_15,15,3,graduate,7,1,1,0.28,A,Speaker 1 (Talia Gershon),expert,if you think about even just classical information like bits right at the end of the day when you store a bit in your hard drive there's a magnetic domain and you have a magnetic polarization right,37,37,False,9,9,data/wired/wired_talia/wired_Talia_15.csv,2193,2270,42,False
wired::wired_Talia_15::turn_8::segment_01,wired,talia,wired_Talia_15,15,3,graduate,8,1,1,0.32,B,Speaker 3 (Greg - graduate student),partner,sure,1,1,False,10,10,data/wired/wired_talia/wired_Talia_15.csv,2194,2271,3,False
wired::wired_Talia_15::turn_9::segment_01,wired,talia,wired_Talia_15,15,3,graduate,9,1,1,0.36,A,Speaker 1 (Talia Gershon),expert,you can change the magnetization to be pointing up or pointing down right quantum systems we're still manipulating a device and changing the quantum state of that of that device you can imagine if it's a spin that you could have spin up and spin down but you can also if you isolate it enough you can have a superposition of up and down,64,64,False,11,13,data/wired/wired_talia/wired_Talia_15.csv,2195,2272,72,False
wired::wired_Talia_15::turn_10::segment_01,wired,talia,wired_Talia_15,15,3,graduate,10,1,1,0.4,B,Speaker 3 (Greg - graduate student),partner,sure,1,1,False,14,14,data/wired/wired_talia/wired_Talia_15.csv,2196,2273,3,False
wired::wired_Talia_15::turn_11::segment_01,wired,talia,wired_Talia_15,15,3,graduate,11,1,1,0.44,A,Speaker 1 (Talia Gershon),expert,so what we do when we try to solve problems with a quantum computer is we encode parts of the problem we're trying to solve into a complex quantum state and then we manipulate that state to drive it towards what will eventually represent the solution,46,46,False,15,16,data/wired/wired_talia/wired_Talia_15.csv,2197,2274,51,False
wired::wired_Talia_15::turn_12::segment_01,wired,talia,wired_Talia_15,15,3,graduate,12,1,1,0.48,B,Speaker 3 (Greg - graduate student),partner,so how do we actually uh encode it to start with,11,11,False,17,17,data/wired/wired_talia/wired_Talia_15.csv,2198,2275,14,False
wired::wired_Talia_15::turn_13::segment_01,wired,talia,wired_Talia_15,15,3,graduate,13,1,1,0.52,A,Speaker 1 (Talia Gershon),expert,yeah that's a really good question this actually is a model of the inside of one of our quantum computers,20,20,False,18,19,data/wired/wired_talia/wired_Talia_15.csv,2199,2276,24,False
wired::wired_Talia_15::turn_14::segment_01,wired,talia,wired_Talia_15,15,3,graduate,14,1,1,0.56,B,Speaker 3 (Greg - graduate student),partner,okay,1,1,False,20,20,data/wired/wired_talia/wired_Talia_15.csv,2200,2277,3,False
wired::wired_Talia_15::turn_15::segment_01,wired,talia,wired_Talia_15,15,3,graduate,15,1,1,0.6,A,Speaker 1 (Talia Gershon),expert,so you need a chip with qubits each qubit is a carrier of quantum information and the way we control the state of that qubit is using microwave pulses you send them all the way down these cables and we've calibrated these microwave pulses so that we know exactly this kind of pulse what this frequency and this duration will put the qubit into superposition or we'll flip the state of the qubit from zero to one or if we apply a microwave pulse between two qubits we can entangle them,91,91,False,21,24,data/wired/wired_talia/wired_Talia_15.csv,2201,2278,109,False
wired::wired_Talia_15::turn_16::segment_01,wired,talia,wired_Talia_15,15,3,graduate,16,1,1,0.64,B,Speaker 3 (Greg - graduate student),partner,how do we measure,4,4,False,25,25,data/wired/wired_talia/wired_Talia_15.csv,2202,2279,6,False
wired::wired_Talia_15::turn_17::segment_01,wired,talia,wired_Talia_15,15,3,graduate,17,1,1,0.68,A,Speaker 1 (Talia Gershon),expert,yes exactly also through microwave signals,6,6,False,26,26,data/wired/wired_talia/wired_Talia_15.csv,2203,2280,8,False
wired::wired_Talia_15::turn_18::segment_01,wired,talia,wired_Talia_15,15,3,graduate,18,1,1,0.72,B,Speaker 3 (Greg - graduate student),partner,okay,1,1,False,27,27,data/wired/wired_talia/wired_Talia_15.csv,2204,2281,3,False
wired::wired_Talia_15::turn_19::segment_01,wired,talia,wired_Talia_15,15,3,graduate,19,1,1,0.76,A,Speaker 1 (Talia Gershon),expert,the key is to come up with algorithms where the result is deterministic,13,13,False,28,28,data/wired/wired_talia/wired_Talia_15.csv,2205,2282,17,False
wired::wired_Talia_15::turn_20::segment_01,wired,talia,wired_Talia_15,15,3,graduate,20,1,1,0.8,B,Speaker 3 (Greg - graduate student),partner,interesting so what do those algorithms look like,8,8,False,29,29,data/wired/wired_talia/wired_Talia_15.csv,2206,2283,10,False
wired::wired_Talia_15::turn_21::segment_01,wired,talia,wired_Talia_15,15,3,graduate,21,1,1,0.84,A,Speaker 1 (Talia Gershon),expert,there's sort of two main classes of quantum algorithms there's algorithms which were developed for decades right things like shor's algorithm which is for factoring grover's algorithm for unstructured search and these algorithms were designed assuming that you had a perfect fault tolerant quantum computer which is many decades away so we're currently in a phase where we're exploring what can we do with these near-term quantum computers and the answer is going to be well we need different kinds of algorithms to really even explore that question,88,88,False,30,33,data/wired/wired_talia/wired_Talia_15.csv,2207,2284,108,False
wired::wired_Talia_15::turn_22::segment_01,wired,talia,wired_Talia_15,15,3,graduate,22,1,1,0.88,B,Speaker 3 (Greg - graduate student),partner,yeah certainly having a search algorithm is very useful um factoring those are definitely useful things that i would imagine could be done a lot faster on a quantum computer,30,30,False,34,34,data/wired/wired_talia/wired_Talia_15.csv,2208,2285,33,False
wired::wired_Talia_15::turn_23::segment_01,wired,talia,wired_Talia_15,15,3,graduate,23,1,1,0.92,A,Speaker 1 (Talia Gershon),expert,yeah they also unfortunately require fault tolerance right now the algorithms that we know of today to do those things um on a quantum computer require you to have millions of error-corrected qubits today we're at like 50. it's actually amazing that we're at 50. there's things that we know or we have strong reason to believe um are going to be faster to do on a quantum computer and then there's things that we'll discover just by virtue of having one,82,82,False,35,38,data/wired/wired_talia/wired_Talia_15.csv,2209,2286,102,False
wired::wired_Talia_15::turn_24::segment_01,wired,talia,wired_Talia_15,15,3,graduate,24,1,1,0.96,B,Speaker 3 (Greg - graduate student),partner,sure how could someone like me who's a grad student get involved in this or what kinds of challenges are you facing that someone like me could help out with,30,30,False,39,39,data/wired/wired_talia/wired_Talia_15.csv,2210,2287,35,False
wired::wired_Talia_15::turn_25::segment_01,wired,talia,wired_Talia_15,15,3,graduate,25,1,1,1.0,A,Speaker 1 (Talia Gershon),expert,i'm glad you're interested i think the place where lots of people can get involved right now is by going and trying it out and thinking about what they could do with it there's a lot of opportunity to find these near-term applications that are only going to be found by trying things out,54,54,False,40,42,data/wired/wired_talia/wired_Talia_15.csv,2211,2288,64,False
wired::wired_Talia_16::turn_0::segment_01,wired,talia,wired_Talia_16,16,4,expert,0,1,1,0.0,B,Speaker 6 (Steve - expert/physicist),partner,"I'm a theoretical physicist. I started out in condensed matter theory, a theory that studies superconductors and magnets. And I had to learn a new field of quantum optics and apply those ideas. One of the nice things about being a theorist is you get to keep learning new things.",50,50,False,0,3,data/wired/wired_talia/wired_Talia_16.csv,2212,2289,63,False
wired::wired_Talia_16::turn_1::segment_01,wired,talia,wired_Talia_16,16,4,expert,1,1,1,0.0625,A,Speaker 1 (Talia Gershon),expert,"So Steve, tell me about your research and the work you've been doing in quantum computing.",16,16,False,4,4,data/wired/wired_talia/wired_Talia_16.csv,2213,2290,22,False
wired::wired_Talia_16::turn_2::segment_01,wired,talia,wired_Talia_16,16,4,expert,2,1,1,0.125,B,Speaker 6 (Steve - expert/physicist),partner,"My main focus right now is quantum error correction and trying to understand this concept of fault tolerance. Which everybody thinks they know when they see it, but nobody in the quantum case can precisely define it.",37,37,False,5,6,data/wired/wired_talia/wired_Talia_16.csv,2214,2291,42,False
wired::wired_Talia_16::turn_3::segment_01,wired,talia,wired_Talia_16,16,4,expert,3,1,1,0.1875,A,Speaker 1 (Talia Gershon),expert,It's something that we've already figured out for classical computing. Something that amazes me is all the parallels between what we're going through now for quantum computing and what we went through for classical computing.,35,35,False,7,8,data/wired/wired_talia/wired_Talia_16.csv,2215,2292,46,False
wired::wired_Talia_16::turn_4::segment_01,wired,talia,wired_Talia_16,16,4,expert,4,1,1,0.25,B,Speaker 6 (Steve - expert/physicist),partner,"I was asking a computer scientist recently where to read about fault tolerance in classical computing. He said they don't teach that in computer science classes anymore because the hardware has become so reliable. In a quantum system, when you look at it or make measurements, it can change in a way that's beyond your control. We have the following task: build a nearly perfect computer out of a whole bunch of imperfect parts.",74,74,False,9,12,data/wired/wired_talia/wired_Talia_16.csv,2216,2293,87,False
wired::wired_Talia_16::turn_5::segment_01,wired,talia,wired_Talia_16,16,4,expert,5,1,1,0.3125,A,Speaker 1 (Talia Gershon),expert,Common myth: how many qubits do you have? That's the only thing that matters. Just add more qubits—what's the big deal? Pattern them on your chip.,26,26,False,13,14,data/wired/wired_talia/wired_Talia_16.csv,2217,2294,43,False
wired::wired_Talia_16::turn_6::segment_01,wired,talia,wired_Talia_16,16,4,expert,6,1,1,0.375,B,Speaker 6 (Steve - expert/physicist),partner,"The great power of a quantum computer is also its Achilles heel. It's very sensitive to perturbations, noise, and environmental effects. You're just multiplying your problems if all you're doing is adding qubits.",33,33,False,15,17,data/wired/wired_talia/wired_Talia_16.csv,2218,2295,53,False
wired::wired_Talia_16::turn_7::segment_01,wired,talia,wired_Talia_16,16,4,expert,7,1,1,0.4375,A,Speaker 1 (Talia Gershon),expert,Exactly. Something that frustrates a lot of people about quantum computing is the concept of decoherence. You can only keep your information quantum for so long. That limits how many operations you can do in a row before you lose your information.,42,42,False,18,20,data/wired/wired_talia/wired_Talia_16.csv,2219,2296,52,False
wired::wired_Talia_16::turn_8::segment_01,wired,talia,wired_Talia_16,16,4,expert,8,1,1,0.5,B,Speaker 6 (Steve - expert/physicist),partner,"That's the challenge, I would say. As much progress as we've made, it's frustrating to still be facing it.",19,19,False,21,22,data/wired/wired_talia/wired_Talia_16.csv,2220,2297,31,False
wired::wired_Talia_16::turn_9::segment_01,wired,talia,wired_Talia_16,16,4,expert,9,1,1,0.5625,A,Speaker 1 (Talia Gershon),expert,Let's talk about what needs to happen between now and fully fault-tolerant quantum computers. There are so many things that need to happen. One thing is building layers of abstraction that make it easier for programmers to enter at the ground level.,42,42,False,23,25,data/wired/wired_talia/wired_Talia_16.csv,2221,2298,51,False
wired::wired_Talia_16::turn_10::segment_01,wired,talia,wired_Talia_16,16,4,expert,10,1,1,0.625,B,Speaker 6 (Steve - expert/physicist),partner,"Exactly. There's going to be a co-evolution of hardware, software, middleware, and the whole stack.",15,15,False,26,26,data/wired/wired_talia/wired_Talia_16.csv,2222,2299,27,False
wired::wired_Talia_16::turn_11::segment_01,wired,talia,wired_Talia_16,16,4,expert,11,1,1,0.6875,A,Speaker 1 (Talia Gershon),expert,Another common myth is that in the next five years quantum computing will solve climate change and cancer.,18,18,False,27,27,data/wired/wired_talia/wired_Talia_16.csv,2223,2300,21,False
wired::wired_Talia_16::turn_12::segment_01,wired,talia,wired_Talia_16,16,4,expert,12,1,1,0.75,B,Speaker 6 (Steve - expert/physicist),partner,"In the next five years there will be tremendous progress, but we're still at the vacuum tube or transistor stage. We're trying to invent the integrated circuit and scale up; it's still very early.",34,34,False,28,29,data/wired/wired_talia/wired_Talia_16.csv,2224,2301,49,False
wired::wired_Talia_16::turn_13::segment_01,wired,talia,wired_Talia_16,16,4,expert,13,1,1,0.8125,A,Speaker 1 (Talia Gershon),expert,One last myth: quantum computers are about to break into your bank account and break encryption.,16,16,False,30,30,data/wired/wired_talia/wired_Talia_16.csv,2225,2302,20,False
wired::wired_Talia_16::turn_14::segment_01,wired,talia,wired_Talia_16,16,4,expert,14,1,1,0.875,B,Speaker 6 (Steve - expert/physicist),partner,"There exists Shor's algorithm, which proves that a large enough quantum computer could factor large numbers. That underlies RSA encryption, which is widely used on the internet. First, we're far from having a quantum computer large enough to run Shor's algorithm at that scale. Second, there are many encryption schemes that don't rely on factoring. So nobody needs to be concerned at the moment. In the end, quantum mechanics actually supports privacy enhancement. Quantum communication channels can be provably secure based on the laws of physics.",86,86,False,31,37,data/wired/wired_talia/wired_Talia_16.csv,2226,2303,115,False
wired::wired_Talia_16::turn_15::segment_01,wired,talia,wired_Talia_16,16,4,expert,15,1,1,0.9375,A,Speaker 1 (Talia Gershon),expert,"Now that people can access quantum computers through the cloud, they're building games and doing cool things. We've seen the emergence of quantum games. What do you think people want to do with them?",34,34,False,38,40,data/wired/wired_talia/wired_Talia_16.csv,2227,2304,44,False
wired::wired_Talia_16::turn_16::segment_01,wired,talia,wired_Talia_16,16,4,expert,16,1,1,1.0,B,Speaker 6 (Steve - expert/physicist),partner,"I have no idea what people will end up using them for. If you handed someone an iPhone 30 years ago, they would have called you a wizard. Things are going to happen that we just can't foresee.",38,38,False,41,43,data/wired/wired_talia/wired_Talia_16.csv,2228,2305,47,False
wired::wired_time_12::turn_0::segment_01,wired,time,wired_time_12,12,0,child,0,1,1,0.0,A,Speaker 1 (Brian Greene),expert,Hello.,1,1,False,0,0,data/wired/wired_time/wired_time_12.csv,2229,2306,4,False
wired::wired_time_12::turn_1::segment_01,wired,time,wired_time_12,12,0,child,1,1,1,0.03571428571428571,B,Speaker 2 (child),partner,Hello.,1,1,False,1,1,data/wired/wired_time/wired_time_12.csv,2230,2307,4,False
wired::wired_time_12::turn_2::segment_01,wired,time,wired_time_12,12,0,child,2,1,1,0.07142857142857142,A,Speaker 1 (Brian Greene),expert,What's your name?,3,3,False,2,2,data/wired/wired_time/wired_time_12.csv,2231,2308,8,False
wired::wired_time_12::turn_3::segment_01,wired,time,wired_time_12,12,0,child,3,1,1,0.10714285714285714,B,Speaker 2 (child),partner,Kayla.,1,1,False,3,3,data/wired/wired_time/wired_time_12.csv,2232,2309,4,False
wired::wired_time_12::turn_4::segment_01,wired,time,wired_time_12,12,0,child,4,1,1,0.14285714285714285,A,Speaker 1 (Brian Greene),expert,"How old are you, Kayla?",5,5,False,4,4,data/wired/wired_time/wired_time_12.csv,2233,2310,9,False
wired::wired_time_12::turn_5::segment_01,wired,time,wired_time_12,12,0,child,5,1,1,0.17857142857142858,B,Speaker 2 (child),partner,I am nine years old.,5,5,False,5,5,data/wired/wired_time/wired_time_12.csv,2234,2311,8,False
wired::wired_time_12::turn_6::segment_01,wired,time,wired_time_12,12,0,child,6,1,1,0.21428571428571427,A,Speaker 1 (Brian Greene),expert,"So, if you are nine years old, what does that mean about the Earth? How many times has it gone around the sun?",23,23,False,6,7,data/wired/wired_time/wired_time_12.csv,2235,2312,29,False
wired::wired_time_12::turn_7::segment_01,wired,time,wired_time_12,12,0,child,7,1,1,0.25,B,Speaker 2 (child),partner,Nine times.,2,2,False,8,8,data/wired/wired_time/wired_time_12.csv,2236,2313,5,False
wired::wired_time_12::turn_8::segment_01,wired,time,wired_time_12,12,0,child,8,1,1,0.2857142857142857,A,Speaker 1 (Brian Greene),expert,"Nine times. So, there's a relationship between motion through space, the Earth is going through space, and the passage of time. They're kind of connected.",25,25,False,9,11,data/wired/wired_time/wired_time_12.csv,2237,2314,37,False
wired::wired_time_12::turn_9::segment_01,wired,time,wired_time_12,12,0,child,9,1,1,0.32142857142857145,B,Speaker 2 (child),partner,Yeah.,1,1,False,12,12,data/wired/wired_time/wired_time_12.csv,2238,2315,4,False
wired::wired_time_12::turn_10::segment_01,wired,time,wired_time_12,12,0,child,10,1,1,0.35714285714285715,A,Speaker 1 (Brian Greene),expert,"In some way. But there are differences, right? If I asked you to move through space, you could do it freely, right? Can you get up? And let's see how easy it is to move through space. Can you move over to that location? And can you come back? Anything getting in your way? Easy to do?",57,57,False,13,21,data/wired/wired_time/wired_time_12.csv,2239,2316,73,False
wired::wired_time_12::turn_11::segment_01,wired,time,wired_time_12,12,0,child,11,1,1,0.39285714285714285,B,Speaker 2 (child),partner,Yep.,1,1,False,22,22,data/wired/wired_time/wired_time_12.csv,2240,2317,4,False
wired::wired_time_12::turn_12::segment_01,wired,time,wired_time_12,12,0,child,12,1,1,0.42857142857142855,A,Speaker 1 (Brian Greene),expert,"If I were to ask you to sit perfectly still in space, can you do that? I mean, hold perfectly still. That's good. But if I ask you to hold still in time, to not go to the next second or the next second. Can you do that?",48,48,False,23,27,data/wired/wired_time/wired_time_12.csv,2241,2318,60,False
wired::wired_time_12::turn_13::segment_01,wired,time,wired_time_12,12,0,child,13,1,1,0.4642857142857143,B,Speaker 2 (child),partner,No.,1,1,False,28,28,data/wired/wired_time/wired_time_12.csv,2242,2319,4,False
wired::wired_time_12::turn_14::segment_01,wired,time,wired_time_12,12,0,child,14,1,1,0.5,A,Speaker 1 (Brian Greene),expert,So there's definitely this difference between space and time. Some fundamental quality that distinguishes how freely we can move through space versus how freely we can move through time. Have you heard of Albert Einstein?,35,35,False,29,31,data/wired/wired_time/wired_time_12.csv,2243,2320,42,False
wired::wired_time_12::turn_15::segment_01,wired,time,wired_time_12,12,0,child,15,1,1,0.5357142857142857,B,Speaker 2 (child),partner,Yes.,1,1,False,32,32,data/wired/wired_time/wired_time_12.csv,2244,2321,4,False
wired::wired_time_12::turn_16::segment_01,wired,time,wired_time_12,12,0,child,16,1,1,0.5714285714285714,A,Speaker 1 (Brian Greene),expert,What do you know about him?,6,6,False,33,33,data/wired/wired_time/wired_time_12.csv,2245,2322,9,False
wired::wired_time_12::turn_17::segment_01,wired,time,wired_time_12,12,0,child,17,1,1,0.6071428571428571,B,Speaker 2 (child),partner,He has crazy hair.,4,4,False,34,34,data/wired/wired_time/wired_time_12.csv,2246,2323,7,False
wired::wired_time_12::turn_18::segment_01,wired,time,wired_time_12,12,0,child,18,1,1,0.6428571428571429,A,Speaker 1 (Brian Greene),expert,"He does have crazy hair. And I think I may be heading in that direction actually. He showed us an approach to travel to the future. You want me to tell you how you do it? You build a spaceship, you go out into space really quickly, you turn around and you come back to planet Earth. And he showed us that when you're on that ship, your clock will tick off time more slowly. You will age more slowly. So that journey may only take you say a year, six months out and six months back. But you know what? When you step out of the ship, it'll be a hundred years into the future or a thousand years, a million years into the future. Would you do that if you could?",133,133,False,35,45,data/wired/wired_time/wired_time_12.csv,2247,2324,156,False
wired::wired_time_12::turn_19::segment_01,wired,time,wired_time_12,12,0,child,19,1,1,0.6785714285714286,B,Speaker 2 (child),partner,I would probably be dead by then.,7,7,False,46,46,data/wired/wired_time/wired_time_12.csv,2248,2325,10,False
wired::wired_time_12::turn_20::segment_01,wired,time,wired_time_12,12,0,child,20,1,1,0.7142857142857143,A,Speaker 1 (Brian Greene),expert,"No, you'd be alive. That's the amazing thing. I'd be dead. Everybody else would be dead who stayed on Earth. But your body would only age one year, and yet it would be a thousand years into the future. The question though is, could you get back? And I don't know the answer to that. Nobody does. We don't know if you can travel back, but we certainly know that you can travel forward.",74,74,False,47,55,data/wired/wired_time/wired_time_12.csv,2249,2326,99,False
wired::wired_time_12::turn_21::segment_01,wired,time,wired_time_12,12,0,child,21,1,1,0.75,B,Speaker 2 (child),partner,Has anyone ever tried to go forward and back?,9,9,False,56,56,data/wired/wired_time/wired_time_12.csv,2250,2327,12,False
wired::wired_time_12::turn_22::segment_01,wired,time,wired_time_12,12,0,child,22,1,1,0.7857142857142857,A,Speaker 1 (Brian Greene),expert,"I don't think so. That same guy with the crazy hair, Albert Einstein showed that there's actually a limit to how fast things can go. And you know what the limit is? The limit is the speed of light. Because light travels 671 million miles per hour. That is fast enough to go around the entire Earth seven times in one second. So if we could build a spaceship that would go as fast as light, we'd be able to do what Einstein noted. There's something else that's really curious about time. Things tend to go in one direction, and we call it the arrow of time. It sort of points from the past into what we call the future. If you were to ask me why is there an arrow to time? Ask me.",135,135,False,57,68,data/wired/wired_time/wired_time_12.csv,2251,2328,163,False
wired::wired_time_12::turn_23::segment_01,wired,time,wired_time_12,12,0,child,23,1,1,0.8214285714285714,B,Speaker 2 (child),partner,Why is there an arrow to time?,7,7,False,69,69,data/wired/wired_time/wired_time_12.csv,2252,2329,10,False
wired::wired_time_12::turn_24::segment_01,wired,time,wired_time_12,12,0,child,24,1,1,0.8571428571428571,A,Speaker 1 (Brian Greene),expert,"I'm not really sure. I have some ideas, but I'd say we've still not completely nailed it down. Kayla, what have you learned about time from talking about it here?",30,30,False,70,72,data/wired/wired_time/wired_time_12.csv,2253,2330,43,False
wired::wired_time_12::turn_25::segment_01,wired,time,wired_time_12,12,0,child,25,1,1,0.8928571428571429,B,Speaker 2 (child),partner,That you can't really travel back through time.,8,8,False,73,73,data/wired/wired_time/wired_time_12.csv,2254,2331,13,False
wired::wired_time_12::turn_26::segment_01,wired,time,wired_time_12,12,0,child,26,1,1,0.9285714285714286,A,Speaker 1 (Brian Greene),expert,And can you travel to the future in principle?,9,9,False,74,74,data/wired/wired_time/wired_time_12.csv,2255,2332,12,False
wired::wired_time_12::turn_27::segment_01,wired,time,wired_time_12,12,0,child,27,1,1,0.9642857142857143,B,Speaker 2 (child),partner,Maybe.,1,1,False,75,75,data/wired/wired_time/wired_time_12.csv,2256,2333,4,False
wired::wired_time_12::turn_28::segment_01,wired,time,wired_time_12,12,0,child,28,1,1,1.0,A,Speaker 1 (Brian Greene),expert,"Maybe. That's absolutely right. I think it's unlikely we'll learn how to travel to the past, but it's not been ruled out. That's kind of exciting that it's still at least an open possibility.",34,34,False,76,79,data/wired/wired_time/wired_time_12.csv,2257,2334,53,False
wired::wired_time_13::turn_0::segment_01,wired,time,wired_time_13,13,1,teenager,0,1,1,0.0,A,Speaker 1 (Brian Greene),expert,"If I was to ask you, what is time? What would you say?",13,13,False,0,1,data/wired/wired_time/wired_time_13.csv,2258,2335,18,False
